MEME-ID,text,description,text_input,etiqueta_predicha
DS_IMG_230.jpg,¡Guácala! ¿Te gusta Grupo Firme? Lo más naco de lo más naco es representado por los nacos de los que se brincaron las vallas para ver a los nacos de Grupo Firme.,"La imagen es un meme que combina una fotografía de un gran concierto al aire libre con un texto de Twitter. 

En la parte inferior de la imagen hay una multitud de personas reunidas bajo luces brillantes y pantallas grandes que muestran una actuación. Muchos asistentes tienen el celular elevado, creando una atmósfera vibrante. En el fondo, se pueden ver edificios iluminados y lo que parece ser una iglesia o catedral.

A la derecha, se incluye un diálogo en formato de cómic entre dos personajes de dibujos animados, donde uno expresa desagrado por Grupo Firme. El texto debajo de la imagen menciona que lo más ""naco"" se representa por aquellos que saltaron las vallas para asistir al concierto, generando una referencia humorística. 

La imagen está dividida entre la fotografía del evento y la representación de los personajes animados, lo que crea un contraste entre la realidad del concierto y la crítica humorística.","guácala gustar grupo firme naco naco representado naco brincar valla naco grupo firme imagen meme combinar fotografía concierto aire libre texto twitter 

 inferior imagen multitud persona reunido luz brillante pantalla mostrar actuación asistente celular elevado crear atmósfera vibrante fondo edificio iluminado iglesia catedral 

 derecha incluir diálogo formato cómic personaje dibujo animado expresar desagrado grupo firme texto imagen mencionar naco representar saltar valla asistir concierto generar referencia humorístico 

 imagen dividido fotografía evento representación personaje animado creer contraste realidad concierto crítica humorístico",ninguno
DS_IMG_2793.jpg,"Oye hijo, ya vinieron por tu prim...","La imagen es un meme que utiliza personajes de la serie animada ""Bob Esponja"". En el primer plano, Patrick, el estrellato marino de color rosa, tiene una expresión de preocupación y está sosteniendo con ambas manos a Bob Esponja, quien muestra una alarma evidente y un rostro inquieto. Bob Esponja está vestido con un sombrero de vaquero marrón y tiene botas de vaquero rojas, lo que le da un tono humorístico. El fondo muestra el interior de una habitación, típica de la serie, con detalles del mundo submarino. En la parte superior de la imagen, hay un texto que dice: ""Oye hijo ya vinieron por tu prim.."".",oir hijo venir prim imagen meme utilizar personaje serie animado bob esponja plano patrick estrellato marino color rosa expresión preocupación sostener ambos mano bob esponja mostrar alarma evidente rostro inquieto bob esponja vestido sombrero vaquero marrón bota vaquero rojo tono humorístico fondo mostrar interior habitación típico serie detalle mundo submarino superior imagen texto oir hijo venir prim,ninguno
DS_IMG_964.jpg,Nadie: Los hijos de Shakira jugando el FIFA 22 para poder pasar tiempo con su papá:,"La imagen es un meme que presenta un texto en la parte superior que dice ""Nadie:"" seguido por una afirmación sobre los hijos de Shakira jugando FIFA 22 para pasar tiempo con su papá. En la parte inferior, hay una fotografía de un gato de color claro con grandes ojos brillantes y lágrimas, que parece estar sosteniendo un control de videojuegos. El gato luce triste y concentrado mientras interactúa con el control. El fondo es difuso, lo que enfatiza al gato y el control.",hijo shakira jugar fifa 22 pasar tiempo papá imagen meme presentar texto superior seguido afirmación hijo shakira jugar fifa 22 pasar tiempo papá inferior fotografía gato color ojo brillante lágrima sostener control videojuego gato lucir triste concentrado interactúa control fondo difuso enfatizar gato control,ninguno
DS_IMG_1933.jpg,"Si al maestro quieres, feliz día del maestro decirle debes.","La imagen es un meme que presenta a un personaje de aspecto pequeño y verde con orejas puntiagudas, conocido por su sabiduría. El fondo es natural, con elementos de un entorno boscoso. En la parte superior de la imagen, hay un texto en letras grandes y blancas que dice: ""SI AL MAESTRO QUIERES"". En la parte inferior, también en letras blancas y grandes, se encuentra el mensaje: ""FELIZ DIA DEL MAESTRO DECIRLE DEBES"". El estilo tiene un enfoque humorístico, utilizando la figura del personaje para transmitir un mensaje relacionado con el Día del Maestro.",maestro quier feliz maestro decir él deb imagen meme presentar personaje aspecto pequeño verde oreja puntiaguda conocido sabiduría fondo natural elemento entorno boscoso superior imagen texto letra blanco maestro quier inferior letra blanco mensaje feliz maestro decir él deb estilo enfoque humorístico utilizar figura personaje transmitir mensaje relacionado maestro,ninguno
DS_IMG_478.jpg,"""La homosexualidad es una enfermedad"" - Hola no puedo ir a trabajar estoy gay","La imagen es un meme que presenta un texto en un formato de diálogo. En la parte superior, se encuentra la cita: ""La homosexualidad es una enfermedad"", escrita en un estilo de letra estándar. En la parte inferior, hay una respuesta que dice: ""- Hola no puedo ir a trabajar estoy gay"". El texto está alineado a la izquierda y utiliza un formato sencillo, típico en memes que buscan transmitir un mensaje humorístico o crítico. El fondo es de color blanco.",homosexualidad enfermedad holar trabajar gay imagen meme presentar texto formato diálogo superior cita homosexualidad enfermedad escrito estilo letra estándar inferior respuesta holar trabajar gay texto alinear izquierda utilizar formato sencillo típico mem buscar transmitir mensaje humorístico crítico fondo color blanco,ninguno
DS_IMG_260.jpg,Siento pena por los hombres que no saben valorar a las mujeres. Yo con tan solo verlas sé más o menos cuánto cobran.,"La imagen es un meme que presenta un fondo color verde claro con un texto en color negro a la izquierda. El texto dice: ""Siento pena por los hombres que no saben valorar a las mujeres. Yo con tan solo verlas sé más o menos cuánto cobran."" A la derecha, hay una ilustración de un hombre con un traje, sentado en una pose relajada con una mano en su rodilla y mirando hacia el lado. El estilo es característico de las eCards, con un diseño simple y un enfoque en el texto humorístico. La firma ""your e cards"" se encuentra en la esquina inferior izquierda.",sentir pena hombre valorar mujer verla cobrar imagen meme presentar fondo color verde texto color negro izquierda texto sentir pena hombre valorar mujer verla cobrar derecha ilustración hombre traje sentado po él relajado mano rodilla mirar estilo característico ecard diseño simple enfoque texto humorístico firma your cards esquina inferior izquierdo,sexismo
DS_IMG_1107.jpg,Cuando tú novia te comenta que tiene la fantasía de meterte el dedo.,"La imagen es un meme que muestra una escena del programa de televisión ""Family Guy"". En la parte superior, hay un texto que dice: ""Cuando tú novia te comenta que tiene la fantasía de meterte el dedo."" Abajo, se observa a dos personajes en una cama. Uno de ellos, un hombre con una expresión de sorpresa, sostiene un papel en su mano, mientras que la mujer a su lado, que tiene el cabello rojizo, le mira con una expresión seria. La habitación tiene una lámpara de mesa y una ventana con cortinas. El enfoque visual se centra en las interacciones y expresiones de los personajes.",noviar comentar fantasía meterte dedo imagen meme mostrar escena programa televisión family guy superior texto novia comentar fantasía meterte dedo abajo observar personaje cama hombre expresión sorpresa sostener papel mano mujer cabello rojizo mirar expresión serio habitación lámpara mesa ventana cortina enfoque visual centrar interacción expresión personaje,ninguno
DS_IMG_1660.jpg,Algo me dice que reprobaste Educación física.,"La imagen es un meme que presenta un fotograma de una serie animada infantil. En el centro, hay un personaje con una gran sonrisa y dientes que muestran restos de comida en su boca. A su lado, se encuentra un personaje que parece ser un zorro con una expresión neutral. El fondo incluye elementos de naturaleza, como árboles y un entorno colorido. En la parte inferior de la imagen, hay un texto que dice: ""Algo me dice que reprobaste Educación física."" Este texto está en un formato claro y legible, indicando un tono humorístico en la situación presentada.",reprobastir educación físico imagen meme presentar fotograma serie animado infantil centro personaje sonrisa diente mostrar resto comida boca personaje zorro expresión neutral fondo incluir elemento naturaleza árbol entorno colorido inferior imagen texto reprobastir educación físico texto formato legible indicar tono humorístico situación presentado,discurso de odio
DS_IMG_285.jpg,yo: *digo que no me gusta alguien* La morra que salió de la basura: De hecho eso es considerado como machista,"La imagen es un meme que presenta un fondo de color morado. En la parte superior, hay un texto en negrita que dice: ""yo: *digo que no me gusta alguien*"". Debajo, aparece un personaje de aspecto caricaturesco, de color rosa, con una expresión desafiante y los brazos cruzados. A su lado, se ve otro personaje de color morado con una expresión neutral. En la parte inferior de la imagen, hay un texto grande que dice: ""De hecho eso es considerado como machista"". Los personajes son de un estilo de animación que recuerda a un videojuego popular.",decir gustar alguien morra salir basura considerar machista imagen meme presentar fondo color morado superior texto negrita decir gustar alguien aparecer personaje aspecto caricaturesco color rosa expresión desafiante brazo cruzado ver personaje color morado expresión neutral inferior imagen texto considerar machista personaje estilo animación recordar videojuego popular,ninguno
DS_IMG_891.jpg,El wey que se toma el agua del atún:,"La imagen es un meme que presenta un personaje ficticio de aspecto monstruoso, con piel verde, una expresión feroz y una amplia boca llena de dientes afilados. El personaje lleva una cadena alrededor del cuello y tiene un símbolo en el pecho que parece ser de metal. Tiene el cabello largo y negro, que contrasta con su piel. El fondo es sombrío, con tonos oscuros y elementos que sugieren un entorno subterráneo o de fantasía. En la parte superior de la imagen, hay un texto que dice: ""El wei que se toma el agua del atún:"" en letras blancas.",wey tomar agua atún imagen meme presentar personaje ficticio aspecto monstruoso piel verde expresión feroz amplio boca lleno diente afilado personaje cadena cuello símbolo pecho metal cabello negro contrastar piel fondo sombrío tono oscuro elemento sugerir entorno subterráneo fantasía superior imagen texto wei tomar agua atún letra blanco,contenido inapropiado
DS_IMG_510.jpg,When juegas fútbol y encima haces un baile de fornite :u Tu estás llevando la homosexualidad demasiado lejos xdxDxd,"La imagen es un meme que muestra a un hombre mayor sentado, con una expresión de sorpresa y diversión. Está vestido con una camisa a rayas y tiene el cabello blanco y delgado. En la parte superior, hay un texto en inglés que dice ""When juegas fútbol y encima haces un baile de fornite :u"". En la parte inferior, hay un texto en español que dice ""Tu estas llevando la homosexualidad demasiado lejos xdxDxd"". En la esquina inferior derecha, se encuentra un logotipo que dice ""MOMOS CORP"", junto a un personaje animado de estilo caricatura. El fondo es oscuro, lo que resalta al personaje mencionado.",when juega fútbol baile fornite estar llevar homosexualidad lejos xdxdxd imagen meme mostrar hombre sentado expresión sorpresa diversión vestido camisa rayas cabello blanco delgado superior texto inglés when juega fútbol baile fornite inferior texto español llevar homosexualidad lejos xdxdxd esquina inferior derecha logotipo momos corp personaje animado estilo caricaturo fondo oscuro resaltar personaje mencionado,ninguno
DS_IMG_2937.jpg,soy el mejor método anticonceptivo genial..,"La imagen es un meme compuesto por cuatro paneles. 

1. En el primer panel, hay un personaje de aspecto musculoso y cómico que sostiene un paquete de pastillas anticonceptivas en su brazo, mientras dice ""soy el mejor método anticonceptivo"". 
2. El segundo panel muestra al mismo personaje, que parece satisfacer al escuchar un comentario positivo, con varios preservativos colocados sobre su cabeza. La expresión es amigable. 
3. En el tercer panel, el personaje musculoso sostiene la caja de un videojuego y parece presumiendo, mientras que en el fondo hay frutas y otros condones. 
4. El cuarto panel muestra al personaje con una expresión de arrogancia y sostiene otro videojuego que está sobre su pecho, mientras que también se ven más condones a su alrededor.

El estilo es caricaturesco, con colores brillantes y personajes exagerados que se enfocan en el tema de los métodos anticonceptivos de forma humorística.","método anticonceptivo genial imagen meme compuesto panel 

 1 panel personaje aspecto musculoso cómico sostener paquete pastilla anticonceptiva brazo método anticonceptivo 
 2 panel mostrar personaje satisfacer escuchar comentario positivo preservativo colocado cabeza expresión amigable 
 3 tercer panel personaje musculoso sostener caja videojuego presumir fondo fruta condón 
 4 cuarto panel muestra personaje expresión arrogancia sostener videojuego pecho ver condón 

 estilo caricaturesco color brillante personaje exagerado enfocar tema método anticonceptivo forma humorístico",ninguno
DS_IMG_2939.jpg,Te odio Luis Fonsi,"La imagen presenta un meme con un fondo oscuro y la frase ""Te odio Luis Fonsi"" en letras grandes y blancas en la parte superior. En el centro de la imagen, hay un personaje masculino con una expresión seria. Él está vestido con una armadura detallada, que incluye un pecho y hombros con un diseño ornamentado. Tiene el cabello oscuro y una barba bien recortada. El fondo muestra una cortina o tela que crea un ambiente dramático. En la esquina inferior derecha, hay un logotipo que dice ""WESTEROS CLUB"".",odar luis fonsi imagen presentar meme fondo oscuro frase odiar luis fonsi letra blanco superior centro imagen personaje masculino expresión serio vestido armadura detallado incluir pecho hombro diseño ornamentado cabello oscuro barba recortado fondo mostrar cortina telar creer ambiente dramático esquina inferior derecha logotipo westero club,contenido inapropiado
DS_IMG_2795.jpg,LOS REGRESOS MÁS ÉPICOS QUE NOS ESTÁ DANDO LA TELEVISIÓN ESTE 2022,"La imagen es un meme de formato cuadrado que presenta un collage de cuatro paneles. En la parte superior, se encuentra un texto en letras grandes y en color verde que dice ""LOS REGRESOS MÁS ÉPICOS QUE NOS ESTÁ DANDO LA TELEVISIÓN ESTE 2022"". 

El primer panel muestra a tres hombres sentados en lo que parece ser una furgoneta; dos de ellos están mirando hacia la cámara mientras que el tercero está mirando hacia el frente. El segundo panel presenta a un personaje sentado en un trono, con un fondo oscuro y elementos de fantasía. 

En la parte inferior, el tercer panel muestra a un grupo de cinco personas posando juntas, con una niña en el centro, y todos ellos tienen expresiones alegres. Finalmente, el cuarto panel contiene el título de un programa llamado ""CORONA DE LÁGRIMAS 2"", mostrando el texto en un estilo gráfico destacando ""10 AÑOS DESPUÉS"".  El logo de una fuente o medio está presente en la esquina inferior derecha.","regreso épico dar televisión 2022 imagen meme formato cuadrado presentar collage panel superior texto letra color verde regreso épico dar televisión 2022 

 panel mostrar hombre sentado furgoneta mirar cámara mirar frente panel presentar personaje sentado trono fondo oscuro elemento fantasía 

 inferior tercer panel mostrar grupo persona posar junto niña centro expresión alegre finalmente cuarto panel contener título programa llamado corona lágrima 2 mostrar texto estilo gráfico destacar 10 año   logo fuente presente esquina inferior derecho",ninguno
DS_IMG_3133.jpg,"Avísenle a mi mamá, que no había pan 😬 ya voy en la patrulla!","La imagen es un meme que muestra a una persona en la parte trasera de una patrulla policial. La persona, que lleva una camisa rosa, está con los brazos levantados y tiene una expresión facial enérgica, como si estuviera gritando o tratando de llamar la atención. Detrás de él, hay un oficial de policía con un uniforme oscuro, que parece estar de pie junto a la patrulla. En el fondo se observan edificios y un cielo despejado. En la parte superior de la imagen hay texto que dice: ""Avísenle a mi mamá, que no había pan 😬 ya voy en la patrulla!"". El formato del meme es característico de las redes sociales, utilizando un estilo de texto claro y humorístico para transmitir un mensaje irónico.",avísenlir mamá par 😬 patrulla imagen meme mostrar persona trasero patrulla policial persona camisa rós brazo levantado expresión facial enérgico estar gritar tratar llamar atención oficial policía uniforme oscuro pie patrulla fondo observir edificio cielo despejado superior imagen texto avísenlir mamá par 😬 patrulla formato meme característico red social utilizar estilo texto humorístico transmitir mensaje irónico,ninguno
DS_IMG_1078.jpg,RAYO FEMENIZADOR !,"La imagen es un meme que se compone de tres paneles dispuestos verticalmente. En el primer panel, aparece el personaje animado Buzz Lightyear de la película ""Toy Story"", con una expresión de confianza y una sonrisa. El segundo panel presenta una mujer con cabello rubio y un corte moderno, usando gafas de sol rojas, y tiene un láser anaranjado que emana de sus ojos; debajo de su imagen, hay un texto que dice ""RAYO FEMENIZADOR"". En el tercer panel, se muestra a una mujer hablando, con una expresión facial que parece confundida o sorprendida. El diseño del meme utiliza una combinación de imágenes y texto para transmitir un mensaje humorístico.",rayo femenizador imagen meme componer panel dispuesto verticalmente panel aparecer personaje animado buzz lightyear película toy story expresión confianza sonrisa panel presentar mujer cabello rubio corte moderno usar gafa sol rojo láser anaranjado emán ojo imagen texto rayo femenizador tercer panel mostrar mujer hablar expresión facial confundido sorprendido diseño meme utilizar combinación imagen texto transmitir mensaje humorístico,ninguno
DS_IMG_1166.jpg,*Le pido salir a mi crush* Su amiga con gafas que pesa 6 veces la masa del sol: ¿Con qué permiso?,"La imagen es un meme que presenta un texto en la parte superior que dice ""*Le pido salir a mi crush*"". A continuación, hay otro texto que dice ""Su amiga con gafas que pesa 6 veces la masa del sol:"". En el centro de la imagen, se observa a una mujer con gafas, cabello rizado y oscuro, que sonríe mientras levanta el puño, sosteniendo una prenda de color verde. El fondo muestra un entorno urbano con ventanas. En la parte inferior de la imagen se encuentra el texto en letras grandes que dice ""¿Con que permiso?"". El estilo del meme es humorístico y se presenta con un diseño visual que combina texto y imagen de forma llamativa.",pedir salir crush amiga gafa pesar 6 masa sol permiso imagen meme presentar texto superior pedir salir crush continuación texto amiga gafa pesar 6 masa sol centro imagen observar mujer gafa cabello rizado oscuro sonreír levantar puño sostener prenda color verde fondo mostrar entorno urbano ventana inferior imagen texto letra permiso estilo meme humorístico presentar diseño visual combinar texto imagen forma llamativo,ninguno
DS_IMG_3190.jpg,"— Te veías más flaquita en Facebook. — Ya estamos aquí, échale.","La imagen es un meme que presenta un panel con dos líneas de texto en la parte superior. El texto dice: ""Te veías más flaquita en Facebook."" y ""Ya estamos aquí, échale."" Abajo, se observa una escena animada en la que un personaje humano de cabello corto y oscuro está montado sobre un elefante. El elefante tiene una expresión de sorpresa mientras mira hacia un lado. El fondo presenta un paisaje natural con tonalidades suaves, que incluyen verdes y marrones. La imagen tiene un estilo caricaturesco característico de la animación.",veiar flaquito facebook échale imagen meme presentar panel línea texto superior texto veía flaquito facebook échale abajo observar escena animado personaje humano cabello corto oscuro montado elefante elefante expresión sorpresa mirar fondo presentar paisaje natural tonalidad suave incluir verde marrón imagen estilo caricaturesco característico animación,ninguno
DS_IMG_2829.jpg,No das miedo aunque enseñes los dientes. Si esos chivis supieran leer estarían muy enojados.,"La imagen es un meme que se compone de dos paneles. En la parte superior, hay un hombre con una expresión seria que sostiene un cartel en el que se lee: ""No das miedo aunque enseñes los dientes"". Este hombre se encuentra frente a una ventana. En la parte inferior, se observa a otro hombre con gafas y una camiseta de rayas, que está mirando hacia la ventana. A través de esta ventana, se ven varios perros de la raza chihuahua que parecen estar mirando con curiosidad. En la parte inferior del panel, hay un texto que dice: ""Si esos chivis supieran leer estarían muy enojados"". La imagen tiene un estilo de dibujo animado.",dar miedo enseñser diente chivi saber leer estar enojado imagen meme componer panel superior hombre expresión serio sostener cartel leer dar miedo enseñser diente hombre frente ventana inferior observar hombre gafa camiseta rayas mirar ventana ventana ver perro raza chihuahuo parecer mirar curiosidad inferior panel texto chivi saber leer estar enojado imagen estilo dibujo animado,contenido inapropiado
DS_IMG_734.jpg,"""Los hombres no saben encontrar el clítoris"" Mujeres con el nepe:","La imagen es un meme que utiliza un cuadro extraído de la serie de televisión ""Los Simpson"". En la parte superior, se encuentra un texto que dice: ""Mujeres: 'Los hombres no saben encontrar el clit0ris'"". En la parte inferior, se lee: ""Mujeres con el nepe:"". La escena muestra a varios personajes: un chico de camiseta rosa, que sonríe, acaricia a un perro marrón con manchas oscuras, mientras dos chicos más lo observan. Uno de ellos tiene el cabello oscuro y lleva una gorra, con una expresión aparentemente confundida. El otro tiene el cabello rubio y lleva gafas, mostrando una sonrisa. El fondo presenta un entorno escolar con escritorios y una pizarra. ",hombre encontrar clítoris mujer nepe imagen meme utilizar cuadro extraído serie televisión simpson superior texto mujer hombre encontrar clit0ris inferior leer mujer nepe escena mostrar personaje chico camiseta rós sonreír acaricia perro marrón mancha oscuro chico observir cabello oscuro gorra expresión aparentemente confundido cabello rubio gafa mostrar sonrisa fondo presentar entorno escolar escritorio pizarra,ninguno
DS_IMG_1604.jpg,"Su ex, Memes, Yo, Un wey que no la quiere, Mi crush.","La imagen es un meme que muestra una escena de una situación social. En el centro, hay una mujer con cabello largo y rizado, que está visiblemente molesta, sosteniendo con una mano la muñeca de un hombre vestido con un traje oscuro. Este hombre parece estar tratando de controlar la situación. A la derecha, hay un chico con una camiseta rosa que sostiene una flor y parece estar intentando interactuar con la mujer. En la parte superior y en el fondo, se pueden ver textos que identifican a los diferentes personajes, usando etiquetas como ""Su ex"", ""Memes"", ""Yo"", ""Un wey que no la quiere"", y ""Mi crush"". El fondo muestra una multitud, lo que sugiere que están en un lugar público.",ex mem wey crush imagen meme mostrar escena situación social centro mujer cabello rizado visiblemente molesto sostener mano muñeca hombre vestido traje oscuro hombre tratar controlar situación derecha chico camiseta rós sostener flor intentar interactuar mujer superior fondo texto identificar personaje usar etiqueta ex memes wey crush fondo mostrar multitud sugerir lugar público,ninguno
DS_IMG_1391.jpg,¿Cuándo se estrena ESO? - Cuando quieras.,"La imagen es un meme que presenta un diálogo en la parte superior. El texto dice: ""¿Cuándo se estrena ESO? - Cuando quieras."" En el fondo, se muestra un personaje de una película, cuya cara ha sido editada para que tenga la apariencia del payaso Pennywise, conocido por su sonrisa y maquillaje característico. El personaje está en un entorno desértico, con un fondo de arena y colinas en la distancia. Su expresión es inquietante, con una sonrisa amplia y ojos que transmiten una sensación de maldad.",estrenar querer imagen meme presentar diálogo superior texto estrenar querer fondo mostrar personaje película cuyo cara editar apariencia payaso pennywise conocido sonrisa maquillaje característico personaje entorno desértico fondo arena colina distancia expresión inquietante sonrisa amplio ojo transmitar sensación maldad,ninguno
DS_IMG_421.jpg,"Memes, Medios de comunicación, Donald Trump, Corea del Norte, Brexit","La imagen es un meme que presenta a tres personajes en una escena urbana. En primer plano, hay una mujer con una camiseta roja que sonríe, ignorando el entorno. Al lado derecho, se encuentra un hombre con una camisa de cuadros que mira hacia atrás con una expresión de interés o atracción. Más a la derecha, una mujer con una camiseta azul muestra una expresión de descontento o preocupación mientras observa al hombre. 

Sobre las figuras, hay texto en letras grandes que identifica a cada uno: ""Memes"" en la parte inferior izquierda, ""Medios de comunicación"" en el centro, y ""Donald Trump, Corea del Norte, Brexit"" en la parte inferior derecha. El fondo muestra una calle blanca con varias personas desenfocadas, sugiriendo un ambiente cotidiano.","mem medio comunicación donald trump corea norte brexit imagen meme presentar personaje escena urbano plano mujer camiseta rojo sonreír ignorar entorno derecho hombre camisa cuadro mirar atrás expresión interés atracción derecha mujer camiseta azul mostrar expresión descontento preocupación observar hombre 

 figura texto letra identificar mem inferior izquierdo medio comunicación centro donald trump corea norte brexit inferior derecho fondo mostrar calle blanco persona desenfocada sugerir ambiente cotidiano",ninguno
DS_IMG_1907.jpg,Todas las mañanas 5:00 a.m. ¿Y si renuncio y mejor me dedico a vender bonice?,"La imagen es un meme que presenta una escena de un personaje masculino con cabello rubio, acostado en una cama. El texto en la parte superior dice ""Todas las mañanas"" y se indica la hora ""5:00 a.m."" justo debajo. El personaje luce pensativo y preocupado, con una expresión seria. En la parte inferior de la imagen, un texto adicional dice: ""¿Y si renuncio y mejor me dedico a vender bonice?"" La escena, en su conjunto, sugiere una reflexión humorística sobre el trabajo y las responsabilidades diarias.",mañana 5:00 a.m renunciar dedicar vender bonice imagen meme presentar escena personaje masculino cabello rubio acostado cama texto superior mañana indicar hora 5:00 a.m justo personaje lucir pensativo preocupado expresión serio inferior imagen texto adicional renunciar dedicar vender bonice escena conjunto sugerir reflexión humorístico trabajo responsabilidad diario,ninguno
DS_IMG_1755.jpg,"¿Bueno ya es Halloween que disfraz debería usar? ¿Bruja aterradora oh bruja sexy? ¿Oye ruso, tú qué opinas? No se reina, ponte el que sea...","La imagen es un cómic que consta de cuatro paneles. En el primer panel, una joven con cabello rosa y vestido naranja pregunta sobre qué disfraz debería usar para Halloween. Hay un fondo decorado con una calabaza, una vela y telarañas. En el segundo panel, la misma joven discute entre disfrazarse de ""bruja aterradora"" o ""bruja sexy"", mientras aparecen dos imágenes de brujas con diferentes estilos. En el tercer panel, continúa la conversación y la joven pregunta a alguien llamado Ruso su opinión. El cuarto panel muestra a Ruso, que sugiere que se ponga el disfraz que sea, mientras que la joven parece sorprendida o indecisa. El cómic tiene un estilo de arte colorido y caricaturesco, característico de la estética del humor gráfico. Al final, hay un texto que invita a visitar la página ""El Albú Ruso"" para más cómics.",halloweir disfraz deber bruja aterrador oh bruja sexy oir ruso opina reinar ponte imagen cómic constar panel panel joven cabello rosa vestido naranja preguntar disfraz deber halloween fondo decorado calabaza vela telaraña panel joven discutir disfrazar él bruja aterrador bruja sexy aparecer imagen bruja estilo tercer panel continuar conversación joven preguntar alguien llamado ruso opinión cuarto panel muestra ruso sugerir poner disfraz joven sorprendido indecisa cómic estilo arte colorido caricaturesco característico estética humor gráfico texto invitar visitar página albú ruso cómics,ninguno
DS_IMG_2242.jpg,"No importa qué pokémon seas te buscaré, te encontraré y te atraparé.","La imagen es un meme que se divide en dos paneles. En la parte superior, se muestra a un hombre con una expresión seria y preocupada, sosteniendo un teléfono, acompañado del texto que dice: ""No importa qué pokémon seas"". En la parte inferior, hay una escena de un dragón Pokémon, que tiene una expresión sorprendida, acompañado del texto ""te buscaré, te encontrarás y te atraparé"". En la esquina inferior derecha, hay un logo que dice ""POKÉMON GO LATINOAMÉRICA"". El meme combina elementos de la cultura popular con la temática de Pokémon.",importar pokémon seas buscar encontrar atrapar imagen meme dividir panel superior mostrar hombre expresión serio preocupado sostener teléfono acompañado texto importar pokémon seas inferior escena dragón pokémon expresión sorprendido acompañado texto buscar encontrarás atrapar esquina inferior derecha logo pokémon go latinoamérica meme combinar elemento cultura popular temática pokémon,ninguno
DS_IMG_624.jpg,Y sientes algo por mí ? .. No siento ni la alarma y voy a sentir algo por ti ..,"La imagen es un meme dividido en dos paneles. En el panel superior, se muestra a un joven reclinado sobre su cama, mirando su teléfono móvil. Sostiene el dispositivo con una mano y tiene una expresión de interés en su rostro. En una burbuja de diálogo, pregunta: ""¿Y sientes algo por mí? .."". En el panel inferior, se ve a una mujer sentada en una posición similar, mirando su propio teléfono. Su expresión es más relajada y un poco desinteresada. Responde en una burbuja de diálogo: ""No siento ni la alarma y voy a sentir algo por ti .."". El entorno en ambos paneles sugiere un dormitorio con luces tenues y una atmósfera íntima.",sentir sentir alarma sentir imagen meme dividido panel panel superior mostrar joven reclinado cama mirar teléfono móvil sostener dispositivo mano expresión interés rostro burbuja diálogo preguntar sentir panel inferior ver mujer sentado posición similar mirar teléfono expresión relajado desinteresado responder burbuja diálogo sentir alarma sentir entorno panel sugerir dormitorio luz tenu atmósfera íntimo,contenido inapropiado
DS_IMG_3246.jpg,"Creo que no volveré a usar barba, querida. ¿Por qué? Porque anoche escuché al novio de la nena decir: -Qué lindo que queda tu papito afeitado!","La imagen es un meme que muestra a una pareja de adultos mayores sentados frente a una mesa. El hombre tiene el cabello canoso y viste una camisa clara, mientras que la mujer tiene el cabello rubio y lleva una blusa blanca. Ambos están sonriendo. 

Hay globos de diálogo que contienen texto. El hombre dice: ""Creo que no volveré a usar barba, querida."" La mujer responde con un ""¿Por qué?"". El hombre continúa: ""Porque anoche escuché al novio de la nena decir: -Qué lindo que queda tu papito afeita­do!"". El fondo es sencillo y neutro, lo que concentra la atención en la conversación de la pareja.","volver barba querido anoche escucher novio nena -qué lindo quedar papito afeitado imagen meme mostrar pareja adulto mayor sentado frente mesa hombre cabello canoso ver camisa claro mujer cabello rubio blusa blanco sonreir 

 globo diálogo contener texto hombre volver barba querido mujer responder hombre continuar anoche escucher novio nena -qué lindo quedar papito afeita­do fondo sencillo neutro concentrar atención conversación pareja",ninguno
DS_IMG_2281.jpg,¿Sabes inglés? - Obvio. - ¿Qué significa I am? - 1 de la mañana.,"La imagen es un meme que muestra a un perro de la raza chihuahua con una expresión facial peculiar, que parece sonreír de manera inusual. En la parte superior de la imagen, hay un diálogo en español con cuatro líneas: la primera pregunta es ""¿Sabes inglés?"", seguido de la respuesta ""Obvio."" Luego, se pregunta ""¿Qué significa I am?"" y la respuesta es ""1 de la mañana."" El fondo está compuesto por un color claro, y la imagen del perro ocupa la mitad inferior de la composición.",inglés obvio significar i am 1 mañana imagen meme mostrar perro raza chihuahuo expresión facial peculiar sonreír inusual superior imagen diálogo español línea pregunta inglés seguido respuesta obvio preguntar significar i am respuesta 1 mañana fondo compuesto color imagen perro ocupar mitad inferior composición,ninguno
DS_IMG_52.jpg,SABEN POR QUÉ UNO DE LOS TRES REYES MAGOS ERA NEGRO? - QUIÉN CREEN QUE CARGABA LOS REGALOS.,"La imagen es un meme que presenta a un hombre riendo con un rostro sonriente y divertido. El fondo es desenfocado, lo que enfatiza la expresión del hombre. En la parte superior, el texto dice: ""SABEN POR QUE UNO DE LOS TRES REYES MAGOS ERA NEGRO?"" y en la parte inferior, se encuentra la frase: ""- QUIEN CREN QUE CARGABA LOS REGALOS."" El formato del texto es grande y en negrita, lo que resalta el mensaje humorístico del meme.",rey mago negro creer cargar regalo imagen meme presentar hombre reir rostro sonriente divertido fondo desenfocar enfatizar expresión hombre superior texto rey mago negro inferior frase crar cargar regalo formato texto negrita resaltar mensaje humorístico meme,racismo
